"type_id";"breed";"sex_id";"size_id";"animal_id";"days_in_shelter";"intake_id";"intake_subtype";"outcome_type";"outcome_subtype";"intake_condition";"outcome_condition";"location";"age"
2;"DOMESTIC SH";3;2;"A391146";14;3;"OVER THE COUNTER";"ADOPTION";"WESTFARM";"HEALTHY";"HEALTHY";"95404(38.44511, -122.708)";5
1;"PIT BULL";1;1;"A377474";46;1;"VET_HOSP";"TRANSFER";"HSSC";"TREATABLE/MANAGEABLE";"HEALTHY";"95407(38.4127094, -122.7412153)";10
1;"PIT BULL/MIX";1;5;"A313940";31;3;"OVER THE COUNTER";"ADOPTION";"WALKIN";"HEALTHY";"HEALTHY";"95403(38.4716444, -122.7398255)";10
1;"GERM SHEPHERD";4;1;"A392084";1;1;"FIELD";"RETURN TO OWNER";"OVER THE COUNTER_CALL";"UNKNOWN";"PENDING";"95472(38.4007555, -122.8277055)";10
1;"COCKER SPAN/MIX";3;2;"A286600";0;1;"FIELD";"RETURN TO OWNER";"FLD_IDTAG";"HEALTHY";"";"95476(38.288405, -122.464525)";14
1;"GERM SHEPHERD/MIX";3;5;"A415089";49;1;"FIELD";"ADOPTION";"SCAS WEB";"HEALTHY";"HEALTHY";"95403(38.4716444, -122.7398255)";2
2;"DOMESTIC MH";1;2;"A372157";0;3;"OVER THE COUNTER";"RETURN TO OWNER";"OVER THE COUNTER_MCHIP";"TREATABLE/REHAB";"TREATABLE/REHAB";"94945(38.1108723, -122.5692109)";9
2;"DOMESTIC SH";3;2;"A298734";1;1;"OVER THE COUNTER";"RETURN TO OWNER";"OVER THE COUNTER_MCHIP";"HEALTHY";"HEALTHY";"95476(38.288405, -122.464525)";15
2;"DOMESTIC SH";1;2;"A308114";37;1;"OVER THE COUNTER";"ADOPTION";"SPEC EVENT";"HEALTHY";"HEALTHY";"95472(38.4007555, -122.8277055)";10
1;"CHIHUAHUA SH";3;4;"A333841";19;1;"OVER THE COUNTER";"ADOPTION";"WALKIN";"HEALTHY";"HEALTHY";"95404(38.44511, -122.708)";10
2;"DOMESTIC MH";3;2;"A380748";31;1;"COMM CAT";"ADOPTION";"WALKIN";"HEALTHY";"HEALTHY";"95403(38.4716444, -122.7398255)";6
1;"PIT BULL";2;1;"A368900";3;1;"OVER THE COUNTER";"RETURN TO OWNER";"OVER THE COUNTER_CALL";"UNKNOWN";"PENDING";"95401(38.44366, -122.7246163)";10
1;"POODLE MIN/MIX";1;2;"A407510";9;3;"OVER THE COUNTER";"ADOPTION";"WALKIN";"HEALTHY";"HEALTHY";"95448(38.613965, -122.869825)";6
1;"PIT BULL";3;3;"A339600";53;5;"OVER THE COUNTER";"ADOPTION";"WALKIN";"HEALTHY";"HEALTHY";"92220(33.928885, -116.8792)";9
2;"DOMESTIC MH";3;6;"A355500";23;3;"OVER THE COUNTER";"ADOPTION";"MOB EVENT";"HEALTHY";"HEALTHY";"95492(38.541355, -122.80026)";7
2;"DOMESTIC SH";1;2;"A316933";42;5;"OVER THE COUNTER";"ADOPTION";"WALKIN";"TREATABLE/MANAGEABLE";"TREATABLE/MANAGEABLE";"95472(38.4007555, -122.8277055)";12
1;"PARSON RUSS TER/MIX";3;2;"A412148";20;1;"OVER THE COUNTER";"ADOPTION";"SCAS WEB";"HEALTHY";"HEALTHY";"94931(38.3260186, -122.706422)";4
1;"PIT BULL/MIX";4;5;"A396875";16;1;"FIELD";"TRANSFER";"ROCKET DOG";"UNKNOWN";"PENDING";"94146(37.751375, -122.43283)";4
1;"BRITTANY/MIX";2;2;"A406067";0;1;"FIELD";"RETURN TO OWNER";"OVER THE COUNTER_CALL";"UNKNOWN";"HEALTHY";"95403(38.4716444, -122.7398255)";10
1;"PIT BULL/MIX";3;3;"A340237";80;1;"OVER THE COUNTER";"ADOPTION";"WALKIN";"HEALTHY";"HEALTHY";"95403(38.4716444, -122.7398255)";9
2;"DOMESTIC SH";3;2;"A379817";5;1;"OVER THE COUNTER";"RETURN TO OWNER";"OVER THE COUNTER_WEB";"HEALTHY";"HEALTHY";"95401(38.44366, -122.7246163)";15
1;"AUST CATTLE DOG/MIX";3;3;"A416963";71;1;"OVER THE COUNTER";"ADOPTION";"SCAS WEB";"HEALTHY";"HEALTHY";"95472(38.4007555, -122.8277055)";2
1;"SIBERIAN HUSKY";1;5;"A404365";132;1;"FIELD";"ADOPTION";"VOLUNTEER";"UNKNOWN";"HEALTHY";"95476(38.288405, -122.464525)";3
1;"PIT BULL/MIX";2;3;"A365607";5;2;"FLD_ARREST";"RETURN TO OWNER";"OVER THE COUNTER_ARREST";"HEALTHY";"HEALTHY";"95407(38.4127094, -122.7412153)";6
1;"GOLDEN RETR";3;1;"A375980";0;1;"FIELD";"RETURN TO OWNER";"FLD_LIC";"UNKNOWN";"HEALTHY";"94952(38.237, -122.640695)";6
1;"LABRADOR RETR";4;1;"A332493";1;1;"PHONE";"RETURN TO OWNER";"OVER THE COUNTER_WALKIN";"HEALTHY";"HEALTHY";"95425(38.79895, -123.01762)";16
2;"DOMESTIC LH";1;2;"A364914";24;1;"OVER THE COUNTER";"ADOPTION";"FB SCAS";"HEALTHY";"HEALTHY";"95436(38.47872, -122.890155)";8
1;"GERM SHEPHERD/MIX";3;3;"A405625";2;2;"FLD_HOSPTL";"RETURN TO OWNER";"OVER THE COUNTER_PRVS";"HEALTHY";"HEALTHY";"95401(38.44366, -122.7246163)";18
2;"DOMESTIC LH";2;2;"A329289";8;1;"OVER THE COUNTER";"EUTHANIZE";"ILL SEVERE";"UNTREATABLE";"UNTREATABLE";"";21
1;"CAIRN TERRIER";3;2;"A418190";13;2;"FLD_HOSPTL";"EUTHANIZE";"BEH SEVERE";"UNKNOWN";"TREATABLE/MANAGEABLE";"94928(38.3499842, -122.6928413)";17
2;"DOMESTIC SH";3;6;"A343330";14;1;"OVER THE COUNTER";"ADOPTION";"WALKIN";"HEALTHY";"HEALTHY";"95492(38.541355, -122.80026)";8
2;"DOMESTIC SH";1;6;"A419578";39;1;"OVER THE COUNTER";"ADOPTION";"WALKIN";"UNKNOWN";"HEALTHY";"95401(38.44366, -122.7246163)";1
2;"DOMESTIC SH";1;6;"A319948";31;1;"OVER THE COUNTER";"ADOPTION";"INTERNET";"TREATABLE/REHAB";"HEALTHY";"94954(38.263265, -122.641035)";9
3;"RABBIT SH";3;2;"A332641";20;3;"OVER THE COUNTER";"TRANSFER";"RP SHELTER";"HEALTHY";"HEALTHY";"94928(38.3499842, -122.6928413)";11
2;"DOMESTIC SH";3;6;"A341197";65;1;"FIELD";"ADOPTION";"WALKIN";"TREATABLE/REHAB";"HEALTHY";"95403(38.4716444, -122.7398255)";8
1;"ALASKAN HUSKY/GERM SHEPHERD";1;1;"A417707";0;1;"OVER THE COUNTER";"RETURN TO OWNER";"OVER THE COUNTER_MCHIP";"UNKNOWN";"PENDING";"95436(38.47872, -122.890155)";7
2;"DOMESTIC LH";5;2;"A305318";2;1;"OVER THE COUNTER";"TRANSFER";"FORGOTTEN";"HEALTHY";"HEALTHY";"95403(38.4716444, -122.7398255)";14
1;"GERM SHEPHERD";1;1;"A385123";3;1;"FIELD";"RETURN TO OWNER";"OVER THE COUNTER_LETTER";"UNKNOWN";"HEALTHY";"95401(38.44366, -122.7246163)";11
1;"GERM SHEPHERD";2;3;"A399984";10;1;"FIELD";"RETURN TO OWNER";"OVER THE COUNTER_CALL";"UNKNOWN";"PENDING";"95425(38.79895, -123.01762)";5
2;"DOMESTIC SH";1;6;"A375557";6;1;"OVER THE COUNTER";"ADOPTION";"WALKIN";"HEALTHY";"HEALTHY";"95404(38.44511, -122.708)";5
2;"DOMESTIC SH";1;2;"A417958";26;1;"OVER THE COUNTER";"ADOPTION";"WALKIN";"HEALTHY";"HEALTHY";"95492(38.541355, -122.80026)";1
2;"DOMESTIC SH";3;2;"A417461";20;1;"OVER THE COUNTER";"EUTHANIZE";"CON SEVERE";"UNKNOWN";"UNTREATABLE";"";9
1;"GERM SHEPHERD";3;1;"A324316";17;1;"FIELD";"TRANSFER";"GREEN DOG";"HEALTHY";"HEALTHY";"95492(38.541355, -122.80026)";10
2;"DOMESTIC SH";5;6;"A360536";0;1;"OVER THE COUNTER";"TRANSFER";"HSSC";"UNKNOWN";"TREATABLE/REHAB";"95407(38.4127094, -122.7412153)";7
2;"DOMESTIC SH";4;6;"A418618";71;3;"OVER THE COUNTER";"TRANSFER";"HSSC";"HEALTHY";"TREATABLE/REHAB";"95407(38.4127094, -122.7412153)";0
2;"DOMESTIC SH";1;6;"A420576";53;1;"OVER THE COUNTER";"ADOPTION";"WALKIN";"UNKNOWN";"HEALTHY";"95409(38.46382, -122.67058)";1
2;"DOMESTIC SH";3;2;"A420252";29;1;"OVER THE COUNTER";"ADOPTION";"FINDER";"HEALTHY";"HEALTHY";"95401(38.44366, -122.7246163)";1
2;"DOMESTIC SH";1;2;"A397557";0;1;"VET_HOSP";"EUTHANIZE";"ILL SEVERE";"UNTREATABLE";"UNTREATABLE";"";19
1;"PIT BULL/MIX";4;5;"A328194";3;2;"FLD_ARREST";"RETURN TO OWNER";"OVER THE COUNTER_PRVS";"HEALTHY";"HEALTHY";"95407(38.4127094, -122.7412153)";9
1;"SIBERIAN HUSKY/MIX";4;3;"A407141";65;1;"FIELD";"EUTHANIZE";"AGGRESSIVE";"UNTREATABLE";"UNTREATABLE";"95407(38.4127094, -122.7412153)";4
1;"NORW ELKHOUND";4;3;"A342425";1;1;"FIELD";"RETURN TO OWNER";"OVER THE COUNTER_PRVS";"HEALTHY";"HEALTHY";"95446(38.503755, -122.9935)";16
1;"BOXER/ENG FOXHOUND";1;3;"A310572";10;4;"FIELD";"TRANSFER";"";"HEALTHY";"";"95403(38.4716444, -122.7398255)";10
1;"LABRADOR RETR/SIBERIAN HUSKY";3;3;"A374549";38;1;"OVER THE COUNTER";"TRANSFER";"GREEN DOG";"HEALTHY";"HEALTHY";"95492(38.541355, -122.80026)";7
1;"PIT BULL/MIX";3;3;"A314223";77;1;"FIELD";"ADOPTION";"WALKIN";"HEALTHY";"HEALTHY";"94952(38.237, -122.640695)";10
1;"DOBERMAN PINSCH/AUST KELPIE";1;1;"A314310";7;3;"OVER THE COUNTER";"EUTHANIZE";"BEH SEVERE";"UNTREATABLE";"UNTREATABLE";"";10
1;"ROTTWEILER";3;3;"A323977";3;1;"FIELD";"RETURN TO OWNER";"OVER THE COUNTER_WEB";"HEALTHY";"HEALTHY";"95405(38.443415, -122.69178)";9
1;"CHIHUAHUA SH";3;4;"A345667";28;1;"OVER THE COUNTER";"TRANSFER";"HSSC";"TREATABLE/MANAGEABLE";"TREATABLE/MANAGEABLE";"95407(38.4127094, -122.7412153)";19
1;"FRENCH BULLDOG/MIX";3;2;"A322298";7;2;"FLD_ARREST";"RETURN TO OWNER";"OVER THE COUNTER_PRVS";"HEALTHY";"HEALTHY";"95403(38.4716444, -122.7398255)";11
1;"GERM SHEPHERD";3;7;"A332329";1;1;"FIELD";"RETURN TO OWNER";"OVER THE COUNTER_WEB";"HEALTHY";"HEALTHY";"95401(38.44366, -122.7246163)";13
1;"SIBERIAN HUSKY";4;3;"A339636";43;1;"FIELD";"EUTHANIZE";"AGGRESSIVE";"UNTREATABLE";"UNTREATABLE";"95401(38.44366, -122.7246163)";8
2;"DOMESTIC SH";1;6;"A343777";21;1;"OVER THE COUNTER";"ADOPTION";"WALKIN";"HEALTHY";"HEALTHY";"94949(38.0670948, -122.5355114)";8
2;"DOMESTIC SH";3;6;"A341589";20;3;"OVER THE COUNTER";"ADOPTION";"WALKIN";"HEALTHY";"HEALTHY";"95407(38.4127094, -122.7412153)";8
1;"PIT BULL";4;5;"A302346";0;3;"FIELD";"EUTHANIZE";"ILL SEVERE";"TREATABLE/REHAB";"TREATABLE/REHAB";"";11
1;"PIT BULL";1;1;"A314861";42;1;"FIELD";"EUTHANIZE";"AGGRESSIVE";"UNTREATABLE";"UNTREATABLE";"";11
2;"DOMESTIC SH";3;2;"A333267";4;1;"FIELD";"RETURN TO OWNER";"MEDICAL";"HEALTHY";"HEALTHY";"95436(38.47872, -122.890155)";12
1;"GERM SHEPHERD";3;3;"A415607";34;3;"FIELD";"RETURN TO OWNER";"MEDICAL";"UNKNOWN";"HEALTHY";"95407(38.4127094, -122.7412153)";4
1;"PUG";3;4;"A366799";11;1;"OVER THE COUNTER";"ADOPTION";"SCAS WEB";"TREATABLE/MANAGEABLE";"TREATABLE/MANAGEABLE";"95472(38.4007555, -122.8277055)";8
1;"GERM SHEPHERD/MIX";4;1;"A337577";1;1;"FIELD";"RETURN TO OWNER";"OVER THE COUNTER_WEB";"HEALTHY";"HEALTHY";"95407(38.4127094, -122.7412153)";9
1;"PIT BULL";1;1;"A341980";23;1;"OVER THE COUNTER";"EUTHANIZE";"AGGRESSIVE";"TREATABLE/MANAGEABLE";"TREATABLE/MANAGEABLE";"";9
2;"DOMESTIC SH";3;2;"A360552";11;1;"FIELD";"ADOPTION";"WALKIN";"HEALTHY";"HEALTHY";"95492(38.541355, -122.80026)";8
1;"GOLDEN RETR";3;1;"A336507";1;1;"FIELD";"RETURN TO OWNER";"OVER THE COUNTER_PRVS";"HEALTHY";"HEALTHY";"95403(38.4716444, -122.7398255)";12
1;"LABRADOR RETR/MIX";3;1;"A401175";9;1;"PHONE";"RETURN TO OWNER";"OVER THE COUNTER_MCHIP";"UNKNOWN";"PENDING";"95407(38.4127094, -122.7412153)";10
1;"PIT BULL/MIX";1;3;"A395184";22;1;"FIELD";"ADOPTION";"FINDER";"HEALTHY";"HEALTHY";"95445(38.8081395, -123.5851584)";7
2;"DOMESTIC SH";1;6;"A387861";6;3;"OVER THE COUNTER";"ADOPTION";"WALKIN";"HEALTHY";"HEALTHY";"95448(38.613965, -122.869825)";5
1;"CHIHUAHUA LH/MIX";4;4;"A367906";13;1;"OVER THE COUNTER";"TRANSFER";"RP SHELTER";"HEALTHY";"HEALTHY";"94928(38.3499842, -122.6928413)";7
1;"POODLE MIN";2;2;"A326115";0;1;"FIELD";"RETURN TO OWNER";"FLD_MCHIP";"HEALTHY";"HEALTHY";"95401(38.44366, -122.7246163)";11
1;"QUEENSLAND HEEL/MIX";4;5;"A381324";1;1;"VET_HOSP";"TRANSFER";"RP SHELTER";"HEALTHY";"";"94928(38.3499842, -122.6928413)";6
2;"SIAMESE";1;6;"A344402";10;1;"OVER THE COUNTER";"ADOPTION";"WALKIN";"HEALTHY";"HEALTHY";"95446(38.503755, -122.9935)";8
1;"SIBERIAN HUSKY";2;3;"A389349";2;1;"FIELD";"RETURN TO OWNER";"OVER THE COUNTER_NOTICE";"UNKNOWN";"PENDING";"95407(38.4127094, -122.7412153)";7
3;"LOP-AMER FUZZY/MIX";5;2;"A406548";103;1;"OVER THE COUNTER";"TRANSFER";"HSE RABBIT";"UNKNOWN";"HEALTHY";"94804(37.9298426, -122.3436353)";6
1;"LABRADOR RETR/MIX";1;1;"A284741";0;1;"FIELD";"RETURN TO OWNER";"";"HEALTHY";"HEALTHY";"95404(38.44511, -122.708)";14
1;"BELG MALINOIS/MIX";1;1;"A391181";1;1;"FIELD";"RETURN TO OWNER";"OVER THE COUNTER_PRVS";"UNKNOWN";"HEALTHY";"95407(38.4127094, -122.7412153)";6
1;"PARSON RUSS TER/MIX";1;3;"A335145";34;1;"FIELD";"ADOPTION";"WALKIN";"HEALTHY";"HEALTHY";"95441(38.70854, -122.90737)";8
2;"SIAMESE";1;6;"A313054";8;1;"COMM CAT";"ADOPTION";"INTERNET";"HEALTHY";"HEALTHY";"95472(38.4007555, -122.8277055)";10
1;"CHIHUAHUA SH/MIX";2;2;"A420687";1;2;"FLD_HOSPTL";"RETURN TO OWNER";"OVER THE COUNTER_WEB";"HEALTHY";"HEALTHY";"95401(38.44366, -122.7246163)";1
1;"LABRADOR RETR";1;1;"A273794";3;1;"FIELD";"RETURN TO OWNER";"OVER THE COUNTER_WEB";"TREATABLE/MANAGEABLE";"HEALTHY";"95401(38.44366, -122.7246163)";14
2;"DOMESTIC SH";1;6;"A389649";13;1;"MUN_SHELT";"ADOPTION";"SCAS WEB";"UNKNOWN";"HEALTHY";"95425(38.79895, -123.01762)";5
1;"FOX TERR SMOOTH/BEAGLE";1;5;"A354227";13;1;"OVER THE COUNTER";"ADOPTION";"WALKIN";"HEALTHY";"HEALTHY";"94928(38.3499842, -122.6928413)";7
1;"POODLE MIN";1;2;"A408699";21;3;"OVER THE COUNTER";"ADOPTION";"SCAS WEB";"HEALTHY";"HEALTHY";"94608(37.84288, -122.2856)";3
1;"BLUETICK HOUND/MIX";4;1;"A418521";4;1;"FIELD";"RETURN TO OWNER";"OVER THE COUNTER_NOTICE";"UNKNOWN";"PENDING";"95476(38.288405, -122.464525)";2
2;"DOMESTIC SH";5;6;"A354008";0;1;"BORN_HERE";"EUTHANIZE";"FERAL";"UNTREATABLE";"UNTREATABLE";"";7
1;"FRENCH BULLDOG";4;2;"A383098";0;3;"OVER THE COUNTER";"TRANSFER";"DOGWOOD";"TREATABLE/REHAB";"TREATABLE/REHAB";"95403(38.4716444, -122.7398255)";6
2;"DOMESTIC MH";1;6;"A405404";6;3;"OVER THE COUNTER";"ADOPTION";"SCAS WEB";"UNKNOWN";"PENDING";"95472(38.4007555, -122.8277055)";3
1;"PIT BULL";1;1;"A375200";0;1;"FIELD";"RETURN TO OWNER";"OVER THE COUNTER_CALL";"UNKNOWN";"HEALTHY";"95404(38.44511, -122.708)";9
2;"DOMESTIC SH";1;2;"A309589";1;6;"VET_HOSP";"RETURN TO OWNER";"OVER THE COUNTER_MCHIP";"TREATABLE/MANAGEABLE";"TREATABLE/MANAGEABLE";"95465(38.4062, -122.947145)";27
1;"RAT TERRIER/MIX";1;3;"A399501";10;1;"FIELD";"TRANSFER";"ROCKET DOG";"UNKNOWN";"HEALTHY";"94146(37.751375, -122.43283)";5
1;"PARSON RUSS TER/MIX";4;2;"A299196";0;1;"OVER THE COUNTER";"RETURN TO OWNER";"OVER THE COUNTER_WEB";"UNKNOWN";"HEALTHY";"95407(38.4127094, -122.7412153)";12
2;"DOMESTIC SH";1;2;"A346797";6;1;"OVER THE COUNTER";"RETURN TO OWNER";"OVER THE COUNTER_WEB";"HEALTHY";"HEALTHY";"95462(38.46819, -123.01142)";17
2;"DOMESTIC SH";1;2;"A341851";37;1;"COMM CAT";"ADOPTION";"WALKIN";"HEALTHY";"HEALTHY";"95448(38.613965, -122.869825)";9
1;"PIT BULL/MIX";3;3;"A397871";46;1;"FIELD";"TRANSFER";"ROCKET DOG";"UNKNOWN";"HEALTHY";"94146(37.751375, -122.43283)";6
1;"NORFOLK TERRIER/MIX";1;2;"A417458";24;1;"FIELD";"TRANSFER";"MARIN HS";"HEALTHY";"HEALTHY";"94949(38.0670948, -122.5355114)";2
1;"LABRADOR RETR/ROTTWEILER";4;1;"A309702";24;1;"FIELD";"EUTHANIZE";"AGGRESSIVE";"UNTREATABLE";"UNTREATABLE";"";20
1;"PIT BULL";3;3;"A313896";9;2;"FLD_LIVSTK";"DISPOSAL";"DOA";"UNKNOWN";"DEAD";"95446(38.503755, -122.9935)";10
2;"DOMESTIC SH";1;6;"A372316";14;1;"OVER THE COUNTER";"ADOPTION";"WALKIN";"HEALTHY";"HEALTHY";"95404(38.44511, -122.708)";6
1;"PIT BULL/MIX";3;1;"A408534";48;1;"FIELD";"TRANSFER";"HSSC";"HEALTHY";"HEALTHY";"95407(38.4127094, -122.7412153)";4
1;"GREAT PYRENEES";3;1;"A330711";0;1;"FIELD";"RETURN TO OWNER";"FLD_MCHIP";"HEALTHY";"HEALTHY";"95448(38.613965, -122.869825)";9
1;"GERM SHEPHERD/MIX";4;3;"A389391";8;1;"OVER THE COUNTER";"TRANSFER";"NBAS";"HEALTHY";"HEALTHY";"94952(38.237, -122.640695)";5
1;"GERM SHEPHERD/MIX";3;1;"A401614";32;1;"FIELD";"ADOPTION";"SCAS WEB";"UNKNOWN";"PENDING";"90034(34.03621, -118.3875)";5
1;"AUST KELPIE/MIX";1;5;"A348031";30;1;"OVER THE COUNTER";"ADOPTION";"INTERNET";"TREATABLE/REHAB";"HEALTHY";"95401(38.44366, -122.7246163)";8
1;"GERM SHEPHERD/MIX";1;1;"A412616";100;1;"FIELD";"ADOPTION";"SCAS WEB";"HEALTHY";"HEALTHY";"94954(38.263265, -122.641035)";5
1;"CHIHUAHUA SH/MIX";1;2;"A404387";29;3;"FIELD";"ADOPTION";"SCAS WEB";"HEALTHY";"HEALTHY";"95465(38.4062, -122.947145)";5
2;"DOMESTIC SH";3;6;"A369398";66;1;"OVER THE COUNTER";"ADOPTION";"REFERRAL-V";"TREATABLE/REHAB";"HEALTHY";"95409(38.46382, -122.67058)";6
1;"CHIHUAHUA SH";1;4;"A314823";5;3;"OVER THE COUNTER";"ADOPTION";"WALKIN";"HEALTHY";"HEALTHY";"94928(38.3499842, -122.6928413)";10
2;"DOMESTIC SH";5;2;"A386976";0;1;"OVER THE COUNTER";"EUTHANIZE";"ILL SEVERE";"UNKNOWN";"UNTREATABLE";"";12
1;"PIT BULL/MIX";3;3;"A337531";44;1;"PRIV_SHELT";"ADOPTION";"WALKIN";"TREATABLE/REHAB";"HEALTHY";"95403(38.4716444, -122.7398255)";9
2;"DOMESTIC SH";2;2;"A327119";11;1;"OVER THE COUNTER";"EUTHANIZE";"ILL SEVERE";"TREATABLE/MANAGEABLE";"TREATABLE/MANAGEABLE";"";23
2;"DOMESTIC SH";3;2;"A348522";26;3;"OVER THE COUNTER";"ADOPTION";"WESTFARM";"HEALTHY";"HEALTHY";"97055(45.393715, -122.260215)";8
2;"DOMESTIC SH";1;6;"A338206";40;1;"COMM CAT";"ADOPTION";"WALKIN";"TREATABLE/REHAB";"HEALTHY";"95403(38.4716444, -122.7398255)";8
2;"DOMESTIC SH";5;2;"A412419";22;1;"FIELD";"TRANSFER";"FORGOTTEN";"UNKNOWN";"HEALTHY";"95403(38.4716444, -122.7398255)";2
2;"DOMESTIC SH";2;6;"A412132";5;1;"PHONE";"TRANSFER";"PETLUMA PP";"UNKNOWN";"PENDING";"94952(38.237, -122.640695)";2
1;"CHIHUAHUA SH";1;4;"A300920";25;1;"FIELD";"ADOPTION";"INTERNET";"HEALTHY";"HEALTHY";"94928(38.3499842, -122.6928413)";12
1;"GERM SHEPHERD/SIBERIAN HUSKY";1;5;"A395731";22;3;"FIELD";"TRANSFER";"HSSC";"HEALTHY";"HEALTHY";"95407(38.4127094, -122.7412153)";5
1;"LABRADOR RETR/MIX";4;1;"A329561";24;2;"FLD_ARREST";"EUTHANIZE";"AGGRESSIVE";"TREATABLE/MANAGEABLE";"UNTREATABLE";"95462(38.46819, -123.01142)";14
1;"BORDER COLLIE/PARSON RUSS TER";1;2;"A294718";26;3;"OVER THE COUNTER";"ADOPTION";"WALKIN";"HEALTHY";"HEALTHY";"95403(38.4716444, -122.7398255)";12
1;"PIT BULL";3;1;"A369097";10;5;"OVER THE COUNTER";"ADOPTION";"SCAS WEB";"UNKNOWN";"HEALTHY";"95409(38.46382, -122.67058)";9
1;"SCHNAUZER MIN/POODLE MIN";1;2;"A334894";0;1;"OVER THE COUNTER";"RETURN TO OWNER";"OVER THE COUNTER_WALKIN";"HEALTHY";"HEALTHY";"95492(38.541355, -122.80026)";9
1;"LABRADOR RETR";4;1;"A339215";0;1;"FIELD";"RETURN TO OWNER";"FLD_MCHIP";"HEALTHY";"HEALTHY";"95407(38.4127094, -122.7412153)";18
1;"PIT BULL";1;3;"A386741";3;5;"OVER THE COUNTER";"ADOPTION";"SCAS WEB";"UNKNOWN";"HEALTHY";"94954(38.263265, -122.641035)";6
1;"PIT BULL";3;1;"A329452";0;1;"FIELD";"RETURN TO OWNER";"FLD_MCHIP";"HEALTHY";"HEALTHY";"95407(38.4127094, -122.7412153)";15
1;"POMERANIAN/MIX";1;2;"A237903";3;1;"OVER THE COUNTER";"RETURN TO OWNER";"OVER THE COUNTER_MCHIP";"HEALTHY";"HEALTHY";"95492(38.541355, -122.80026)";16
2;"DOMESTIC SH";1;2;"A329595";9;4;"FLD_STRAY";"EUTHANIZE";"AGGRESSIVE";"UNTREATABLE";"UNTREATABLE";"";16
2;"DOMESTIC SH";1;6;"A397818";49;1;"OVER THE COUNTER";"ADOPTION";"WESTFARM";"HEALTHY";"HEALTHY";"95401(38.44366, -122.7246163)";3
1;"PIT BULL/MIX";1;3;"A321170";99;1;"VET_HOSP";"ADOPTION";"INTERNET";"HEALTHY";"HEALTHY";"95465(38.4062, -122.947145)";10
1;"AUST SHEPHERD/LABRADOR RETR";3;3;"A324796";49;3;"OVER THE COUNTER";"TRANSFER";"GG LAB RES";"HEALTHY";"HEALTHY";"94804(37.9298426, -122.3436353)";13
1;"PIT BULL";2;3;"A415209";34;1;"FIELD";"EUTHANIZE";"AGGRESSIVE";"UNKNOWN";"HEALTHY";"95404(38.44511, -122.708)";3
2;"DOMESTIC MH";5;6;"A338080";0;1;"OVER THE COUNTER";"EUTHANIZE";"ILL SEVERE";"UNTREATABLE";"UNTREATABLE";"";8
2;"DOMESTIC SH";4;6;"A411518";1;1;"PHONE";"TRANSFER";"HSSC";"UNKNOWN";"PENDING";"";2
2;"DOMESTIC SH";1;6;"A344945";16;1;"OVER THE COUNTER";"RETURN TO OWNER";"COMMCAT";"HEALTHY";"TREATABLE/MANAGEABLE";"95401(38.44366, -122.7246163)";8
1;"PIT BULL";4;3;"A384873";3;2;"FLD_ARREST";"RETURN TO OWNER";"OVER THE COUNTER_CALL";"HEALTHY";"HEALTHY";"95401(38.44366, -122.7246163)";14
3;"RABBIT SH";5;2;"A338690";0;1;"BORN_HERE";"EUTHANIZE";"UNDERAGEWT";"UNTREATABLE";"UNTREATABLE";"";8
1;"CHIHUAHUA SH";1;4;"A271687";0;1;"FIELD";"RETURN TO OWNER";"OVER THE COUNTER_MCHIP";"UNKNOWN";"HEALTHY";"95404(38.44511, -122.708)";13
1;"BORDER TERRIER/MIX";3;2;"A345938";21;1;"FIELD";"ADOPTION";"REFERRAL";"HEALTHY";"HEALTHY";"95492(38.541355, -122.80026)";9
1;"GERM SHEPHERD";1;1;"A407104";114;1;"FIELD";"ADOPTION";"SCAS WEB";"HEALTHY";"HEALTHY";"94928(38.3499842, -122.6928413)";10
2;"DOMESTIC SH";1;6;"A387356";15;3;"OVER THE COUNTER";"ADOPTION";"WALKIN";"HEALTHY";"HEALTHY";"95472(38.4007555, -122.8277055)";5
1;"MASTIFF/ROTTWEILER";1;1;"A259010";115;1;"PRIV_SHELT";"TRANSFER";"";"UNKNOWN";"HEALTHY";"94598(37.915095, -122.02109)";14
2;"DOMESTIC SH";1;2;"A402500";11;1;"FIELD";"DISPOSAL";"DOA";"UNKNOWN";"DEAD";"";20
1;"CHIHUAHUA SH";3;2;"A341615";15;1;"OVER THE COUNTER";"ADOPTION";"WALKIN";"HEALTHY";"HEALTHY";"95407(38.4127094, -122.7412153)";10
1;"CHINESE SHARPEI/MIX";1;1;"A287993";1;1;"FIELD";"RETURN TO OWNER";"OVER THE COUNTER_PRVS";"UNKNOWN";"PENDING";"95407(38.4127094, -122.7412153)";12
1;"BOXER/MIX";3;3;"A362551";57;1;"OVER THE COUNTER";"ADOPTION";"VOLUNTEER";"TREATABLE/REHAB";"TREATABLE/MANAGEABLE";"95472(38.4007555, -122.8277055)";20
2;"DOMESTIC MH";1;3;"A391589";1;1;"OVER THE COUNTER";"RETURN TO OWNER";"OVER THE COUNTER_CALL";"UNKNOWN";"PENDING";"95404(38.44511, -122.708)";18
1;"MALTESE/MIX";3;2;"A375065";1;1;"FIELD";"RETURN TO OWNER";"OVER THE COUNTER_WEB";"UNKNOWN";"HEALTHY";"95405(38.443415, -122.69178)";13
